F1,F2,F3,F1_s,F2_s,F3_s,B1,B2,B3,error,time,rel_time,prop_time,max_formant,n_formant,smooth_method,file_name,id,group,label,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
951.0513566140564,2020.2769310971917,3163.717903639066,907.595329441174,1997.6049263581851,3148.933255211826,409.5119920108681,351.0563452134502,580.5117503872144,0.020668970946962184,0.03875,0.03875,0.20394736842105265,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
932.2484336529662,2015.4984884378396,3164.3084611599857,897.2014969692839,1990.5910349411822,3134.4423874265726,409.5832340975054,361.74408158376804,598.484715309198,0.020668970946962184,0.040749999999999995,0.040749999999999995,0.2144736842105263,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
926.5749775315554,2028.5633926120458,3303.112236292146,887.1503479816694,1983.3507294380972,3121.23430255249,410.5461745979162,372.6158622249293,616.5942585458048,0.020668970946962184,0.042749999999999996,0.042749999999999996,0.225,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
939.4644616915434,2047.0038604365363,3202.789118842408,877.5976675113026,1975.9505505508832,3109.5811949716435,412.49125417685457,383.5410777056909,634.5537270024001,0.020668970946962184,0.04475,0.04475,0.2355263157894737,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
959.830410158518,2039.6309649739171,3165.707582078808,868.6903201643113,1968.4630018275159,3099.7179072292993,415.4963240773024,394.38565412378097,652.0594530176287,0.020668970946962184,0.04675,0.04675,0.24605263157894738,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
935.7517882636422,2020.2990508233208,3157.8080158945377,860.5639704761986,1960.966192583419,3091.8366043296155,419.6255850297252,405.01591125045894,668.7981824118569,0.020668970946962184,0.04875,0.04875,0.2565789473684211,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
884.1363939449127,2002.145574864116,3162.672742905553,853.341028453379,1953.5433171197074,3086.082428349538,424.92832847387695,415.3028541740496,684.456040755458,0.020668970946962184,0.05075,0.05075,0.2671052631578948,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
875.8225408097319,1995.4314527754118,3174.7582820172056,847.128854531573,1946.2819669986447,3082.550232855243,431.43736991814586,425.12667237380117,698.72866295459,0.020668970946962184,0.052750000000000005,0.052750000000000005,0.27763157894736845,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
881.5973130514209,2004.2764264063542,3187.608951168916,842.0182528086821,1939.273277614533,3081.2824718784454,439.16710192497123,434.38118238219215,711.3319653999056,0.020668970946962184,0.05475000000000001,0.05475000000000001,0.28815789473684217,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
871.0410023532328,2017.520871356129,3186.3261020404143,838.0822755260413,1932.6109149254817,3082.2682917697325,448.11114345318214,442.97793510359185,722.0129270821527,0.020668970946962184,0.056749999999999995,0.056749999999999995,0.2986842105263158,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
841.5786990394724,2023.3219962709293,3167.036327570892,835.3753555038239,1926.3899128714443,3085.4438466980805,458.23962260035296,450.84972000585145,730.5596840733818,0.020668970946962184,0.05875,0.05875,0.3092105263157895,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
809.1387619958243,2018.169390461236,3134.9729450337095,833.9327767162295,1920.7053765769767,3090.693830540408,469.496200049502,457.9532359715949,736.8102435414135,0.020668970946962184,0.06075,0.06075,0.31973684210526315,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
795.6137254464949,1987.67246429149,3083.312435251213,833.7704865564889,1915.6510708038386,3097.8541900439423,481.79501829055204,464.2707591410032,740.6591943438419,0.020668970946962184,0.06275,0.06275,0.33026315789473687,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
799.799003193054,1918.516857610119,3002.163698706391,834.8852467283552,1911.3179171623442,3106.715957085159,495.01784244007916,469.8107149166364,742.0619273628377,0.020668970946962184,0.06475,0.06475,0.3407894736842106,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
809.7921101393364,1855.7864853140168,2944.749322604352,837.2551132455322,1907.792427200583,3117.030112211548,509.0117350269713,474.607145511518,741.0360669657922,0.020668970946962184,0.06674999999999999,0.06674999999999999,0.3513157894736842,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
819.508957244615,1838.3545533645972,2970.5033773866476,840.8402298546316,1905.1551015652462,3128.513368023518,523.5876693481666,478.7181462410159,737.6600345741905,0.020668970946962184,0.06874999999999999,0.06874999999999999,0.36184210526315785,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
823.6129657735197,1849.5207673667283,3120.251034523325,845.5839134444358,1903.478827876038,3140.8547398743394,538.5205213382521,482.22341410307564,732.0688910374864,0.020668970946962184,0.07075,0.07075,0.37236842105263157,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
814.2002485553247,1855.688936801385,3234.490043607793,851.4140047780772,1902.8273117002132,3153.722753318929,553.5508745232471,485.2211039917622,724.447810496281,0.020668970946962184,0.07275,0.07275,0.3828947368421053,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
799.2964133159408,1852.6555624317552,3227.294042474,858.24445328634,1903.2535759930422,3166.773123140872,568.3890137090331,487.8242169962531,715.0237022407265,0.020668970946962184,0.07475,0.07475,0.39342105263157895,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
800.0294952178133,1858.1362697833674,3177.9327926029364,865.9771007762181,1904.7985645395588,3179.656727965818,582.7213617571955,490.15675075404846,704.0556029492378,0.020668970946962184,0.07675,0.07675,0.40394736842105267,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
832.054112221426,1880.9355104026824,3132.7431248015537,874.503625809389,1907.4898842670113,3192.0276976763466,596.2194286891453,492.349825870108,691.8245024409948,0.020668970946962184,0.07875,0.07875,0.4144736842105263,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
885.0650108109419,1920.260946549109,3102.5340414628095,883.7076082430054,1911.340719789641,3203.5514282344766,608.5511024071789,494.5379694237373,678.6232434114355,0.020668970946962184,0.08075,0.08075,0.42500000000000004,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
