F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
355.24877245929946,758.0368077475937,1349.7250257928597,3.585527278106761,3.640809053117013,4.660258280648361,4256.410256410256,0.0001442578955752,1.206375,0.025,0.3378378378378379,0-0-3-1,UW,utterance_000001,group_0,1,fave,6,куракана,,0.05,<eps>,артистсемпе,K,R,K,R,internal
410.3053327535493,912.9552640161328,3011.26976620057,3.1356573662409413,3.2192567730889228,4.157559079122601,6589.74358974359,5.11174887422e-05,3.237375,0.027,0.3214285714285714,0-0-8-1,UW,utterance_000001,group_0,1,fave,6,хурса,,0.06,вӑй,савӑнтараҫҫӗ,χ,R,χ,R,internal
436.6529293935953,2301.126088644173,2970.767548111252,3.135124960406068,3.479263139712722,3.113257882473589,6410.25641025641,0.0001072421401811,2.381375,0.035,0.3365384615384615,0-0-4-10,EY,utterance_000001,group_0,1,fave,6,артистсемпе,,0.08,куракана,танах,P,#,P,t,final
356.7700790579046,2850.068351722395,3537.076719890483,2.7589826795943058,3.122050282214324,3.928250262286674,7487.179487179487,6.259662894897098e-06,4.646374999999999,0.025,0.3378378378378378,0-0-11-1,EY,utterance_000001,group_0,1,fave,6,е,,0.0500000000000007,<eps>,йӗртеҫҫӗ,Y,#,Y,Y,final
417.76446678021847,2698.9336024367253,3279.521965657687,2.979977820443106,3.307669948281196,3.958648340887928,7307.692307692308,4.32057746022e-05,5.131375,0.0349999999999999,0.3365384615384615,0-0-12-4,EY,utterance_000001,group_0,1,fave,6,йӗртеҫҫӗ,,0.08,е,ӗнтӗ,t,ɕː,t,ɕː,internal
354.0324406284718,838.9365159117646,1499.012544607362,3.940773557352733,3.5978476515016404,3.943696482480196,3358.974358974359,0.012312766377852,0.0827499999999999,0.095,0.334507042253521,0-0-0-0,SIL,utterance_000002,group_0,1,fave,3,<eps>,,0.26,#,ҫак,#,#,P,ɕ,coextensive
410.6515225382368,796.6280395147328,1889.82456676988,3.735841649268739,3.055924107587092,4.286543400309717,3179.48717948718,0.0004212837553205,0.3793749999999999,0.031,0.3297872340425531,0-0-1-1,AA,utterance_000002,group_0,1,fave,3,ҫак,,0.07,<eps>,акцине,ɕ,K,ɕ,K,internal
499.6502551615057,846.2977828304316,1657.4491550053674,3.757418106543767,3.150387244471128,3.3496293893646047,3000.0,1.48549301787e-05,0.506375,0.025,0.3378378378378378,0-0-2-0,AA,utterance_000002,group_0,1,fave,3,акцине,,0.05,ҫак,4-мӗш,#,K,K,K,initial
340.81733311944885,788.2141640986579,1365.868439861249,4.022446382039425,3.3621218381543843,4.257323379533807,3538.4615384615386,0.0011525628251393,1.949375,0.031,0.3297872340425531,0-0-4-8,AA,utterance_000002,group_0,1,fave,3,класранпа,,0.0699999999999998,4-мӗш,хутшӑнатӑп,P,#,P,χ,final
450.76462534480186,886.9508752662975,1635.0030912180923,3.5761036883412065,3.776100914960494,3.7123133790150193,3000.0,0.0007983533866755,2.376375,0.045,0.335820895522388,0-0-5-5,AA,utterance_000002,group_0,1,fave,3,хутшӑнатӑп,,0.1100000000000003,класранпа,#,N,t,N,t,internal
